,id,title,genres,TMDB_score,TMDB_vote_count,rotten_score,rotten_aud_score,revenue,release_date,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
136,2114,Final Fantasy: The Spirits Within,"['Adventure', 'Action', 'Animation', 'Fantasy', 'Science Fiction', 'Thriller', 'Romance']",6.2,1070,44.0,48.0,85131830,2001-07-02,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
137,4248,Scary Movie 2,['Comedy'],5.7,3319,14.0,52.0,141220678,2001-07-04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,10992,Cats & Dogs,"['Family', 'Comedy']",5.3,1176,54.0,32.0,93375151,2001-07-04,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
139,2140,Kiss of the Dragon,"['Action', 'Crime', 'Thriller']",6.8,813,52.0,68.0,64437847,2001-07-06,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
140,11770,Shaolin Soccer,"['Action', 'Comedy']",7.0,1449,,,42776760,2001-07-12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,8835,Legally Blonde,['Comedy'],6.6,2680,70.0,72.0,141774679,2001-07-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,11371,The Score,"['Action', 'Crime', 'Thriller', 'Mystery']",6.7,1132,73.0,67.0,113579918,2001-07-13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
143,11467,America's Sweethearts,"['Comedy', 'Romance']",5.7,616,32.0,40.0,138191428,2001-07-17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
144,331,Jurassic Park III,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",6.1,5227,49.0,36.0,368780809,2001-07-18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
145,1548,Ghost World,"['Comedy', 'Drama']",7.2,974,93.0,84.0,0,2001-07-20,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
146,129,Spirited Away,"['Animation', 'Family', 'Fantasy']",8.5,11395,97.0,96.0,274925095,2001-07-20,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
147,1791,The Piano Teacher,"['Drama', 'Romance']",7.3,659,73.0,81.0,9801375,2001-07-21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
148,11470,Jason X,"['Horror', 'Science Fiction']",4.8,859,19.0,25.0,16951798,2001-07-24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
149,869,Planet of the Apes,"['Thriller', 'Science Fiction', 'Action', 'Adventure']",5.7,2970,86.0,87.0,362211740,2001-07-25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
150,2171,Wet Hot American Summer,['Comedy'],6.3,588,38.0,75.0,295206,2001-07-27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1933,The Others,"['Horror', 'Drama', 'Mystery', 'Thriller']",7.6,4686,83.0,77.0,209947037,2001-08-02,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
152,5175,Rush Hour 2,"['Action', 'Comedy', 'Crime']",6.6,2812,52.0,74.0,347325802,2001-08-03,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,9880,The Princess Diaries,"['Comedy', 'Family', 'Romance']",6.9,3758,48.0,68.0,165335153,2001-08-03,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
154,2770,American Pie 2,"['Comedy', 'Romance']",6.2,3724,52.0,68.0,287553595,2001-08-10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
155,10972,Session 9,"['Horror', 'Mystery']",6.1,631,64.0,63.0,373967,2001-08-10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
156,12610,Osmosis Jones,"['Adventure', 'Animation', 'Action', 'Comedy', 'Family']",6.5,759,55.0,41.0,13596911,2001-08-10,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
157,9896,Rat Race,"['Adventure', 'Comedy']",6.2,1262,44.0,64.0,85498534,2001-08-17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2294,Jay and Silent Bob Strike Back,['Comedy'],6.4,1083,53.0,75.0,33788161,2001-08-22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,10016,Ghosts of Mars,"['Action', 'Horror', 'Science Fiction']",5.1,732,21.0,24.0,14010832,2001-08-24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
160,12508,Rock Star,"['Music', 'Drama', 'Comedy']",6.6,522,53.0,59.0,16991902,2001-09-04,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
161,2176,The Glass House,"['Drama', 'Thriller']",5.9,669,21.0,39.0,23619609,2001-09-14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
162,9398,Zoolander,['Comedy'],6.2,3216,63.0,80.0,60780981,2001-09-28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,12103,Don't Say a Word,['Thriller'],6.2,630,24.0,49.0,100020092,2001-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
164,10866,Joy Ride,"['Mystery', 'Thriller', 'Drama']",6.5,809,74.0,65.0,36642838,2001-10-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
165,9778,Serendipity,"['Comedy', 'Romance', 'Drama']",6.9,1369,58.0,79.0,77516304,2001-10-05,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
166,9428,The Royal Tenenbaums,"['Comedy', 'Drama']",7.5,3293,81.0,89.0,71441250,2001-10-05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
167,2034,Training Day,"['Action', 'Crime', 'Drama', 'Thriller']",7.4,4137,73.0,89.0,104876233,2001-10-05,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
168,4012,The Believer,['Drama'],7.0,429,,,416925,2001-10-10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
169,3172,Bandits,"['Comedy', 'Crime']",6.3,710,64.0,58.0,67631903,2001-10-12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2100,The Last Castle,"['Action', 'Drama', 'Thriller']",7.1,832,52.0,74.0,27642707,2001-10-19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
171,167,K-PAX,"['Science Fiction', 'Drama']",7.2,1663,42.0,75.0,50315140,2001-10-22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
172,141,Donnie Darko,"['Fantasy', 'Drama', 'Mystery']",7.8,9422,86.0,80.0,6979093,2001-10-26,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
173,9378,Thir13en Ghosts,"['Horror', 'Thriller']",6.2,1400,,,68467960,2001-10-26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
174,10778,The Man Who Wasn't There,"['Crime', 'Thriller']",7.6,1102,81.0,85.0,0,2001-10-26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175,2110,Wasabi,"['Drama', 'Action', 'Comedy']",6.6,880,43.0,69.0,0,2001-10-31,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
176,585,"Monsters, Inc.","['Animation', 'Comedy', 'Family']",7.8,14214,96.0,90.0,562816256,2001-11-01,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
177,9889,Shallow Hal,"['Comedy', 'Romance']",6.1,2161,49.0,45.0,141069860,2001-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
178,10796,The One,"['Action', 'Science Fiction', 'Thriller']",6.1,1090,40.0,74.0,72689126,2001-11-02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
179,5279,Gosford Park,"['Drama', 'Mystery', 'Thriller']",6.9,727,86.0,78.0,87754044,2001-11-07,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
180,671,Harry Potter and the Philosopher's Stone,"['Adventure', 'Fantasy']",7.9,20333,,,976475550,2001-11-16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
181,12149,Frailty,"['Drama', 'Thriller', 'Crime']",7.0,794,74.0,78.0,17423030,2001-11-17,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
182,1535,Spy Game,"['Action', 'Crime', 'Thriller']",6.9,1460,66.0,75.0,143049560,2001-11-18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
183,11469,Black Knight,"['Comedy', 'Fantasy', 'Adventure']",5.4,807,14.0,34.0,33422806,2001-11-21,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
184,8007,Behind Enemy Lines,"['Action', 'Drama', 'Thriller', 'War']",6.3,1019,37.0,62.0,91753202,2001-11-30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
185,1613,The 51st State,"['Thriller', 'Action', 'Comedy', 'Crime']",6.2,405,,,14,2001-12-07,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
186,11397,Not Another Teen Movie,['Comedy'],5.7,1391,29.0,55.0,66468332,2001-12-07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,161,Ocean's Eleven,"['Thriller', 'Crime']",7.4,8892,83.0,80.0,450717150,2001-12-07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
188,8489,Ali,['Drama'],6.8,1211,98.0,94.0,87713825,2001-12-10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
189,453,A Beautiful Mind,"['Drama', 'Romance']",7.8,7683,74.0,93.0,313542341,2001-12-11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
190,120,The Lord of the Rings: The Fellowship of the Ring,"['Adventure', 'Fantasy', 'Action']",8.4,19154,91.0,95.0,871368364,2001-12-18,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
191,8386,How High,['Comedy'],6.3,662,26.0,79.0,31155435,2001-12-21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,11086,The Majestic,"['Drama', 'Romance', 'Comedy']",6.7,503,42.0,60.0,37317558,2001-12-21,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
193,12589,Jimmy Neutron: Boy Genius,"['Family', 'Action', 'Adventure', 'Animation', 'Comedy', 'Fantasy', 'Science Fiction']",5.9,638,74.0,53.0,80936232,2001-12-21,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
194,9696,Ichi the Killer,"['Action', 'Crime', 'Horror', 'Comedy']",7.1,589,65.0,82.0,0,2001-12-22,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
195,11232,Kate & Leopold,"['Comedy', 'Fantasy', 'Romance']",6.3,1005,51.0,62.0,76019048,2001-12-25,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
196,855,Black Hawk Down,"['Action', 'History', 'War']",7.4,4094,76.0,88.0,172989651,2001-12-28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
197,10950,I Am Sam,['Drama'],7.5,1635,35.0,86.0,92542418,2001-12-28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
198,10375,D-Tox,"['Action', 'Thriller', 'Horror']",5.6,401,,,6632383,2002-01-04,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
199,11013,Secretary,"['Comedy', 'Drama', 'Romance']",6.8,981,77.0,82.0,9304609,2002-01-11,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
200,9962,The Good Girl,"['Drama', 'Comedy', 'Romance']",6.2,438,82.0,59.0,16856124,2002-01-12,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
201,11888,Snow Dogs,"['Comedy', 'Family', 'Adventure']",5.7,544,25.0,39.0,81000000,2002-01-18,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
202,11362,The Count of Monte Cristo,['Adventure'],7.6,1229,73.0,88.0,75395048,2002-01-23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,2637,The Mothman Prophecies,"['Drama', 'Horror', 'Mystery']",6.2,780,52.0,56.0,55305279,2002-01-25,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
204,10229,A Walk to Remember,"['Drama', 'Romance']",7.7,3210,27.0,78.0,47494916,2002-01-25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
205,2899,Asterix & Obelix: Mission Cleopatra,"['Family', 'Fantasy', 'Comedy', 'Adventure']",7.4,2450,86.0,79.0,111127553,2002-01-30,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
206,598,City of God,"['Drama', 'Crime']",8.4,5119,,,30641770,2002-02-05,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207,1958,8 Women,"['Comedy', 'Thriller', 'Mystery']",7.0,677,41.0,54.0,0,2002-02-06,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
208,9884,Collateral Damage,"['Action', 'Thriller', 'Drama']",5.7,986,19.0,27.0,78382433,2002-02-06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
209,11870,Big Fat Liar,"['Family', 'Comedy', 'Adventure']",5.9,609,44.0,44.0,52970014,2002-02-08,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
210,11979,Queen of the Damned,"['Drama', 'Fantasy', 'Horror']",6.0,715,17.0,66.0,45479110,2002-02-10,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
211,16690,Return to Never Land,"['Adventure', 'Fantasy', 'Animation', 'Family']",6.3,1405,46.0,38.0,109862682,2002-02-14,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
212,17130,Crossroads,"['Comedy', 'Drama', 'Romance']",5.1,435,14.0,40.0,61141030,2002-02-15,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
213,10592,Hart's War,"['Drama', 'War']",6.3,653,59.0,48.0,32287044,2002-02-15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
214,8470,John Q,"['Drama', 'Thriller', 'Crime']",7.2,1603,23.0,78.0,102244770,2002-02-15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
215,8346,My Big Fat Greek Wedding,"['Comedy', 'Drama', 'Romance']",6.5,1597,76.0,73.0,368744044,2002-02-22,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
216,10052,Dragonfly,['Drama'],6.5,604,7.0,62.0,52322400,2002-02-22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
217,14128,Cinderella II: Dreams Come True,"['Family', 'Animation', 'Romance', 'Fantasy']",6.1,1097,11.0,32.0,0,2002-02-23,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
218,2752,40 Days and 40 Nights,"['Comedy', 'Romance']",5.4,831,39.0,43.0,0,2002-03-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
219,10590,We Were Soldiers,"['Action', 'History', 'War']",7.1,1416,63.0,84.0,114660784,2002-03-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
220,2135,The Time Machine,"['Science Fiction', 'Adventure', 'Action']",6.1,1589,29.0,37.0,123729176,2002-03-04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
221,425,Ice Age,"['Animation', 'Comedy', 'Family', 'Adventure']",7.3,10080,77.0,82.0,383257136,2002-03-10,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222,5851,Showtime,"['Action', 'Comedy']",5.5,700,25.0,25.0,77741732,2002-03-14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,1576,Resident Evil,"['Horror', 'Action', 'Science Fiction']",6.6,4664,36.0,67.0,102984862,2002-03-15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
224,9298,Ali G Indahouse,['Comedy'],6.1,956,56.0,54.0,25900000,2002-03-21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,36586,Blade II,"['Fantasy', 'Horror', 'Action', 'Thriller']",6.5,3453,57.0,68.0,155010032,2002-03-22,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
226,11452,National Lampoon's Van Wilder,"['Comedy', 'Romance']",5.9,1371,18.0,73.0,20000000,2002-03-29,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
227,4547,Panic Room,"['Crime', 'Drama', 'Thriller']",6.7,3597,75.0,64.0,197079546,2002-03-29,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
228,4689,Sympathy for Mr. Vengeance,"['Action', 'Drama', 'Thriller']",7.4,884,54.0,85.0,1954937,2002-03-29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
229,11560,High Crimes,"['Drama', 'Mystery', 'Thriller', 'Crime']",6.3,523,31.0,50.0,63781810,2002-04-05,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
230,1537,Changing Lanes,"['Crime', 'Thriller']",6.1,714,77.0,53.0,94935764,2002-04-07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
231,455,Bend It Like Beckham,"['Comedy', 'Drama', 'Romance']",6.3,1465,85.0,73.0,76578641,2002-04-11,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
232,11812,The Sweetest Thing,"['Romance', 'Comedy']",5.5,789,26.0,65.0,68696770,2002-04-12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233,20312,Interstate 60,"['Adventure', 'Comedy', 'Fantasy']",7.3,406,,,0,2002-04-13,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
234,9334,The Scorpion King,"['Action', 'Fantasy', 'Adventure']",5.5,2346,41.0,38.0,165333180,2002-04-18,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
235,11892,Murder by Numbers,"['Crime', 'Drama', 'Thriller']",6.1,715,31.0,49.0,56714147,2002-04-19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
236,245,About a Boy,"['Drama', 'Comedy', 'Romance']",6.6,1680,93.0,55.0,129000000,2002-04-26,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
237,557,Spider-Man,"['Fantasy', 'Action']",7.2,13474,90.0,67.0,821708551,2002-05-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
238,2251,Unfaithful,"['Thriller', 'Drama']",6.6,1006,50.0,68.0,119137784,2002-05-10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
239,1894,Star Wars: Episode II - Attack of the Clones,"['Adventure', 'Action', 'Science Fiction']",6.5,9984,65.0,56.0,649398328,2002-05-15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
240,1957,Enough,"['Drama', 'Thriller']",6.6,782,22.0,67.0,51801187,2002-05-21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
241,320,Insomnia,"['Crime', 'Mystery', 'Thriller']",6.9,3323,92.0,77.0,113714830,2002-05-24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
242,9023,Spirit: Stallion of the Cimarron,"['Western', 'Animation', 'Adventure', 'Comedy', 'Family', 'Drama']",7.7,3401,70.0,77.0,122563539,2002-05-24,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
243,4614,The Sum of All Fears,"['Thriller', 'Action', 'Drama']",6.3,1170,59.0,49.0,193921372,2002-05-31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
244,3132,Bad Company,"['Action', 'Adventure', 'Comedy', 'Thriller']",5.4,524,10.0,35.0,65977295,2002-06-07,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
245,9707,Bubba Ho-tep,"['Comedy', 'Horror', 'Thriller', 'Mystery', 'Fantasy']",6.6,404,79.0,79.0,0,2002-06-09,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
246,2501,The Bourne Identity,"['Action', 'Drama', 'Mystery', 'Thriller']",7.4,7101,83.0,93.0,214034224,2002-06-14,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
247,9637,Scooby-Doo,"['Mystery', 'Adventure', 'Comedy']",6.0,3173,31.0,39.0,275650703,2002-06-14,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
248,12100,Windtalkers,"['War', 'Drama', 'Action', 'History']",6.1,880,33.0,50.0,77628265,2002-06-14,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
249,1555,The Spanish Apartment,"['Drama', 'Comedy', 'Romance']",7.1,806,,,3897799,2002-06-19,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
250,180,Minority Report,"['Action', 'Thriller', 'Science Fiction', 'Mystery']",7.3,6376,90.0,80.0,358372926,2002-06-20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
251,11544,Lilo & Stitch,"['Animation', 'Family']",7.5,4512,86.0,77.0,273144151,2002-06-21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
252,2022,Mr. Deeds,"['Comedy', 'Romance']",5.8,1637,21.0,59.0,171269535,2002-06-28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
253,11442,Halloween: Resurrection,"['Horror', 'Thriller']",4.6,794,12.0,25.0,37664855,2002-07-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
254,608,Men in Black II,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",6.3,7710,38.0,45.0,441818803,2002-07-03,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
255,4147,Road to Perdition,"['Crime', 'Drama', 'Thriller']",7.4,2589,81.0,86.0,181001478,2002-07-12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
256,6278,Reign of Fire,"['Adventure', 'Action', 'Fantasy']",6.2,1615,42.0,49.0,82150183,2002-07-12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257,8869,Eight Legged Freaks,"['Action', 'Comedy', 'Horror', 'Thriller']",5.7,805,48.0,32.0,45867333,2002-07-17,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
258,15070,Undisputed,"['Action', 'Adventure', 'Drama', 'Thriller']",6.5,450,48.0,46.0,14946150,2002-07-17,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
259,8665,K-19: The Widowmaker,"['Drama', 'History', 'War', 'Thriller', 'Mystery']",6.4,652,61.0,52.0,35168966,2002-07-19,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
260,10996,Stuart Little 2,"['Family', 'Adventure', 'Animation', 'Comedy']",5.7,1812,81.0,41.0,169956806,2002-07-19,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
261,79,Hero,"['Drama', 'Adventure', 'Action', 'History']",7.5,1573,67.0,50.0,177394432,2002-07-22,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
262,818,Austin Powers in Goldmember,"['Comedy', 'Crime', 'Science Fiction']",6.0,2326,53.0,44.0,296655431,2002-07-26,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
263,2675,Signs,"['Drama', 'Thriller', 'Science Fiction', 'Mystery']",6.6,4051,74.0,67.0,408247917,2002-08-02,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
264,9573,Blood Work,"['Crime', 'Thriller']",6.2,536,52.0,40.0,31794718,2002-08-04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
265,9488,Spy Kids 2: The Island of Lost Dreams,"['Action', 'Adventure', 'Family', 'Comedy']",5.6,1609,75.0,39.0,119723358,2002-08-07,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
266,9266,Blue Crush,"['Adventure', 'Romance', 'Drama']",6.0,401,62.0,58.0,51842679,2002-08-08,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
267,7451,xXx,"['Action', 'Adventure', 'Thriller']",5.9,3180,,,277448382,2002-08-09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
268,9357,One Hour Photo,['Thriller'],6.6,1160,82.0,65.0,52223306,2002-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
269,1360,Frida,"['Drama', 'Romance']",7.5,1562,75.0,85.0,56298474,2002-08-29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
270,1817,Phone Booth,"['Thriller', 'Drama']",6.8,2631,72.0,64.0,97837138,2002-09-09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
271,423,The Pianist,"['Drama', 'War']",8.4,6385,95.0,96.0,120072577,2002-09-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
272,11529,Sweet Home Alabama,"['Comedy', 'Romance']",6.4,1109,38.0,78.0,180622424,2002-09-26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
273,10771,The Tuxedo,"['Thriller', 'Action', 'Comedy', 'Science Fiction']",5.7,1394,21.0,30.0,104391623,2002-09-27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
274,9533,Red Dragon,"['Crime', 'Thriller', 'Mystery', 'Horror']",7.0,2999,68.0,74.0,209196298,2002-09-29,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
275,9557,Boat Trip,['Comedy'],5.2,449,7.0,36.0,8586376,2002-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,4108,The Transporter,"['Action', 'Crime', 'Thriller']",6.7,3911,54.0,73.0,43928932,2002-10-02,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
277,1430,Bowling for Columbine,['Documentary'],7.6,1112,95.0,83.0,35564473,2002-10-09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
278,10599,Pinocchio,"['Comedy', 'Family', 'Fantasy']",5.8,620,83.0,40.0,41323171,2002-10-11,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
279,565,The Ring,"['Horror', 'Mystery']",6.6,4558,71.0,48.0,249348933,2002-10-18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
280,11838,Ju-on: The Grudge,['Horror'],6.7,493,,,325680,2002-10-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
